,text,num_words,tag
5530,"In listing all persons ever nominated to the Supreme Court, the table includes the names of those who were not confirmed as well as those who were confirmed but did not assume office.",33,comp_sent
5532,"Other rooms may or may not contain laser defenses, hostile aliens, or various bits of treasure.",16,comp_sent
5534,"It is a striking ornamental plant, widely grown in domestic and public gardens in warm climates with mild winters, and has a beautiful inflorescence in yellow, red, and orange.",29,comp_sent
5536,"But as early as 19 August, residents near the landfill at Akouédo  On 19 August 2006, the tanker ship Probo Koala, chartered by the company Trafigura and docked at the port of Abidjan, transferred a liquid into tankers owned by a firm called Compagnie Tommy.",45,comp_sent
5537,"Hermann Suter composed an oratorio Le Laudi on the Italian words, premiered in 1924.",14,comp_sent
5538,"In the 2011 CAF Confederation Cup, They played their first group match in Fez Stadium in which they won 1-0 against JS Kabylie, scored by Chemseddine Chtibi in the 85th minute.",31,comp_sent
5540,"The dermal roofing elements of Proganochelys include a large nasal, a fully roofed skull, a flat squamosal, and an absent pineal foramen.",22,comp_sent
5541,"The Washington State Office of Superintendent of Public Instruction, or OSPI, is the state education agency for the State of Washington.",21,comp_sent
5543,"Despite the additional casino at the Encore , net casino revenues for the combined resort were initially lower.",18,comp_sent
5547,"In Dili, where young people come to look for work, family ties are missing.",14,comp_sent
5548,"In 1638, a fire destroyed the town and it was completely destroyed again by the Swedes in 1655 during the Deluge.",21,comp_sent
5549,"In November 2008, Tonge visited the Gaza Strip again, this time with Lord Ahmed, Clare Short, and members of the European Parliament.",22,comp_sent
5550,"When both brothers fall in love with her, they have several fights, at the end of which only one will survive.",21,comp_sent
5552,"Kaarlo Hannes Maaninka is a Finnish former long-distance runner who won a silver medal in the 10,000 metres and a bronze medal in the 5,000 metres at the 1980 Moscow Olympics.",31,comp_sent
5555,"Bronk believed the nation's universities had a responsibility to prepare students to improve the world, regardless of their academic curriculum.",20,comp_sent
5557,"On the international stage, the 1993–94 season was the club's best season as they won the European Cup against the Spanish ACB League club Taugrés under the direction of coach Zmago Sagadin.",32,comp_sent
5559,"Built in 1902, it was used as a jail until 1976, and briefly as a museum thereafter.",17,comp_sent
5562,"If the kids put the mirror together, Hugo is able to defeat Mirror Scylla and break the spell.",18,comp_sent
5563,"WJLZ is a Contemporary Christian, Christian Rock, and Christian Hip Hop formatted broadcast radio station licensed to Virginia Beach, Virginia, serving the Southside of Hampton Roads.",26,comp_sent
5565,"Citing unwillingness to exploit the Fijian people, the colonial authorities did not permit Fijians to enlist.",16,comp_sent
5566,"After completing a licentiate in dogmatic theology in 1995, Duignan's first pastoral assignments were as a curate in the cathedral parish in Sligo and chaplain to the local Institute of Technology, before returning to Rome to complete doctoral studies in dogmatic theology at the Pontifical Gregorian University.",47,comp_sent
5568,"The intent is to upgrade the ships with locally produced the ECM, ECCM systems, active decoys, LWRs, IRST and the necessary user interface systems.",24,comp_sent
5570,"In doing so, he signed a four-year contract with the club and was assigned the number 20 jersey.",18,comp_sent
5571,"This transition area between Central German and Upper German is captured by the dialect families of South Franconian German and East Franconian German, colloquially miscalled Franconian as dialects of this sub-family are spoken all over Franconia.",36,comp_sent
5572,"In 1977, while flying with Light and Space artist James Turrell in his Helio Courier over the Grand Canyon, Burko captured her first aerial photographs of the landscape.",28,comp_sent
5573,"Specifically, he traced the development of turn-taking beginning with instinctive maternal responses to physiological/neurological bursts and pauses in neonatal activity, The Mental and Social Life of Babies appeared in Spanish, In the mid-1970s, he published 6 articles and book reviews on the controversy triggered by Arthur Jensen's famous Harvard Educational Review article Mainly growing out of his research methods in the work on infancy, 6 publications dealt with methodological rigor and interpretive issues in the science of human behavior.",79,comp_sent
5574,"Salin-de-Giraud is a village located in the commune of Arles in Bouches-du-Rhône , approximately 40 kilometers from the city center of Arles.",22,comp_sent
5577,"Face to Face is a 1922 American silent mystery film directed by Harry Grossman and starring Marguerite Marsh, Edna Holman and Coit Albertson.",23,comp_sent
5581,"After the owner of an amusement park if found murdered, police investigate the principal suspects.",15,comp_sent
5585,"After losing his brother in combat, Jacob Singer returns home from Afghanistan — only to be pulled into a mind-twisting state of paranoia.",23,comp_sent
5589,"On 17 May 2022, Tuohimaa opted to return to the Finnish Liiga, securing a one-year contract with Jukurit.",18,comp_sent
5594,"TV Guide wrote, this routine British crime melodrama is slightly enhanced by Technicolor.",13,comp_sent
5595,"Louis-Henri Murger, also known as Henri Murger and Henry Murger , was a French novelist and poet.",17,comp_sent
5596,"Moody returned to session work with Mike Oldfield, Gary Glitter, Mike d'Abo and Roger Chapman, as well as selected TV music library work.",23,comp_sent
5597,"On 30 July 2020, Mr Eazi launched African Music Fund in partnership with emPawa Africa, to finance established and up-and-coming creatives of Africa.",23,comp_sent
5598,"Senegal still relies heavily upon outside donor assistance, however.",9,comp_sent
5599,"It is not uncommon for ant hills to be sites of datu keramat worship, and the site may have been one of such before the subsequent evolution of the shrine's background story.",32,comp_sent
5600,"Verbascum blattaria, the moth mullein, Verbascum blattaria is more commonly referred to as the moth mullein, so named because of the resemblance of its flower's stamens to a moth’s antennae.",30,comp_sent
5602,"In December 2021, the team name was changed from Mountainairs to Airs.",12,comp_sent
5606,"Lead singer, Martin Smith wrote the song after being inspired by a news report from Northern Ireland that he had seen in early 1996.",24,comp_sent
5607,"The 2016–17 Ranji Trophy is the 83rd season of the Ranji Trophy, the first-class cricket tournament in India.",18,comp_sent
5608,"As principal portraitist to the King of England, Jervas was known for his vanity and luck, as mentioned in the Imperial Biographical Dictionary, He married a widow with $20,000; and his natural self-conceit was greatly encouraged by his intimate friend Pope, who has written an epistle full of silly flattery.",50,comp_sent
5611,"Its natural habitats are temperate forests, temperate moist lowland forests, temperate dry shrubland, temperate moist shrubland, temperate high-altitude shrubland, temperate dry lowland grassland, swamps, and intermittent freshwater marshes.",28,comp_sent
5612,"Ornatops is a genus of brachylophosaurin saurolophine hadrosaur from the Late Cretaceous Menefee Formation of New Mexico, United States.",19,comp_sent
5614,"She is jailed, but escapes during a Zeppelin bombardment and joins her wounded lover at his aunt's residence.",18,comp_sent
5615,"They are related to the rhombic dissections, with 3 60° rhombi merged into hexagons, half-hexagon trapezoids, or divided into 2 equilateral triangles.",22,comp_sent
5616,"Prior to entering the facility, all residents are required to sign an enduring power of attorney, handing control of their finances to Shalom House.",24,comp_sent
